session_id,session_date,city,station_id,operator,charger_type,energy_kwh,duration_min,revenue
20792,2024-12-14,Mumbai,MUM-01,VoltNow,Standard,33.28,112.0,399.36
20793,2024-12-14,Mumbai,MUM-01,ChargeGrid,Fast,17.51,107.4,385.22
20794,2024-12-14,Mumbai,MUM-01,ChargeGrid,Standard,20.83,111.1,249.96
20795,2024-12-14,Mumbai,MUM-02,VoltNow,Fast,22.38,37.6,492.36
20796,2024-12-14,Mumbai,MUM-02,ChargeGrid,Standard,19.88,29.5,238.56
20797,2024-12-14,Mumbai,MUM-02,ChargeGrid,Fast,18.21,52.0,400.62
20798,2024-12-14,Mumbai,MUM-02,VoltNow,Fast,18.61,41.5,409.42
20799,2024-12-14,Mumbai,MUM-02,VoltNow,Fast,30.31,46.0,666.82
20800,2024-12-14,Mumbai,MUM-02,VoltNow,Fast,34.79,75.3,765.38
20801,2024-12-14,Mumbai,MUM-03,ChargeGrid,Fast,22.32,84.7,491.04
20802,2024-12-14,Mumbai,MUM-03,ChargeGrid,Standard,16.55,73.1,198.6
20803,2024-12-14,Mumbai,MUM-03,ChargeGrid,Fast,16.08,37.2,353.76
20804,2024-12-14,Mumbai,MUM-03,ChargeGrid,Fast,34.39,23.7,756.58
20805,2024-12-14,Mumbai,MUM-03,VoltNow,Fast,12.08,110.4,265.76
20806,2024-12-14,Hyderabad,HYD-01,VoltNow,Fast,17.53,79.8,385.66
20807,2024-12-14,Hyderabad,HYD-01,VoltNow,Fast,21.39,50.3,470.58
20808,2024-12-14,Hyderabad,HYD-01,ChargeGrid,Standard,31.94,38.7,383.28
20809,2024-12-14,Hyderabad,HYD-02,VoltNow,Fast,16.21,105.0,356.62
20810,2024-12-14,Hyderabad,HYD-02,ChargeGrid,Fast,34.41,115.1,757.02
20811,2024-12-14,Hyderabad,HYD-02,ChargeGrid,Fast,21.1,28.0,464.2
20812,2024-12-15,Bengaluru,BLR-01,VoltNow,Fast,6.49,35.2,142.78
20813,2024-12-15,Bengaluru,BLR-01,VoltNow,Fast,25.87,117.3,569.14
20814,2024-12-15,Bengaluru,BLR-01,ChargeGrid,Fast,17.26,116.5,379.72
20815,2024-12-15,Bengaluru,BLR-01,VoltNow,Standard,24.99,51.6,299.88
20816,2024-12-15,Bengaluru,BLR-02,VoltNow,Fast,32.81,32.8,721.82
20817,2024-12-15,Bengaluru,BLR-02,VoltNow,Fast,17.66,115.6,388.52
20818,2024-12-15,Bengaluru,BLR-02,VoltNow,Fast,14.42,38.9,317.24
20819,2024-12-15,Bengaluru,BLR-03,ChargeGrid,Fast,23.45,69.5,515.9
20820,2024-12-15,Bengaluru,BLR-03,VoltNow,Fast,13.02,55.5,286.44
20821,2024-12-15,Bengaluru,BLR-03,ChargeGrid,Standard,14.99,110.1,179.88
20822,2024-12-15,Bengaluru,BLR-03,VoltNow,Fast,8.96,48.8,197.12
20823,2024-12-15,Bengaluru,BLR-03,ChargeGrid,Fast,30.71,32.3,675.62
20824,2024-12-15,Bengaluru,BLR-03,VoltNow,Standard,18.2,25.0,218.4
20825,2024-12-15,Delhi,DEL-01,ChargeGrid,Standard,20.13,109.1,241.56
20826,2024-12-15,Delhi,DEL-01,ChargeGrid,Fast,26.97,67.3,593.34
20827,2024-12-15,Delhi,DEL-01,ChargeGrid,Fast,6.11,118.4,134.42
20828,2024-12-15,Delhi,DEL-02,VoltNow,Fast,9.53,44.4,209.66
20829,2024-12-15,Delhi,DEL-02,ChargeGrid,Standard,10.28,80.9,123.36
20830,2024-12-15,Delhi,DEL-02,VoltNow,Fast,26.63,63.1,585.86
20831,2024-12-15,Delhi,DEL-02,ChargeGrid,Fast,22.35,108.1,491.7
20832,2024-12-15,Delhi,DEL-02,VoltNow,Fast,26.16,101.3,575.52
20833,2024-12-15,Delhi,DEL-02,VoltNow,Standard,26.78,21.4,321.36
20834,2024-12-15,Delhi,DEL-02,ChargeGrid,Fast,14.09,32.1,309.98
20835,2024-12-15,Delhi,DEL-02,ChargeGrid,Standard,32.65,111.9,391.8
20836,2024-12-15,Mumbai,MUM-01,VoltNow,Standard,32.44,27.6,389.28
20837,2024-12-15,Mumbai,MUM-01,ChargeGrid,Standard,6.59,91.3,79.08
20838,2024-12-15,Mumbai,MUM-01,ChargeGrid,Fast,7.53,99.1,165.66
20839,2024-12-15,Mumbai,MUM-01,VoltNow,Standard,7.8,103.3,93.6
20840,2024-12-15,Mumbai,MUM-02,ChargeGrid,Fast,33.49,114.8,736.78
20841,2024-12-15,Mumbai,MUM-02,ChargeGrid,Fast,32.68,113.5,718.96
20842,2024-12-15,Mumbai,MUM-02,ChargeGrid,Fast,17.21,84.2,378.62
20843,2024-12-15,Mumbai,MUM-02,VoltNow,Standard,15.84,43.8,190.08
20844,2024-12-15,Mumbai,MUM-03,VoltNow,Standard,25.72,25.6,308.64
20845,2024-12-15,Mumbai,MUM-03,VoltNow,Fast,30.05,79.9,661.1
20846,2024-12-15,Mumbai,MUM-03,ChargeGrid,Fast,25.34,24.6,557.48
20847,2024-12-15,Mumbai,MUM-03,ChargeGrid,Fast,13.36,94.2,293.92
20848,2024-12-15,Mumbai,MUM-03,ChargeGrid,Fast,33.94,117.7,746.68
20849,2024-12-15,Mumbai,MUM-03,VoltNow,Standard,9.67,67.7,116.04
20850,2024-12-15,Mumbai,MUM-03,VoltNow,Fast,13.0,98.9,286.0
20851,2024-12-15,Hyderabad,HYD-01,VoltNow,Fast,6.84,52.4,150.48
20852,2024-12-15,Hyderabad,HYD-01,VoltNow,Standard,33.8,114.8,405.6
20853,2024-12-15,Hyderabad,HYD-01,VoltNow,Standard,8.45,28.3,101.4
20854,2024-12-15,Hyderabad,HYD-01,ChargeGrid,Fast,8.23,67.4,181.06
20855,2024-12-15,Hyderabad,HYD-01,ChargeGrid,Fast,11.17,42.1,245.74
20856,2024-12-15,Hyderabad,HYD-01,VoltNow,Fast,30.4,28.3,668.8
20857,2024-12-15,Hyderabad,HYD-01,VoltNow,Fast,32.67,32.2,718.74
20858,2024-12-15,Hyderabad,HYD-01,VoltNow,Fast,11.67,108.3,256.74
20859,2024-12-15,Hyderabad,HYD-02,ChargeGrid,Fast,18.93,47.3,416.46
20860,2024-12-15,Hyderabad,HYD-02,ChargeGrid,Fast,7.91,56.1,174.02
20861,2024-12-15,Hyderabad,HYD-02,ChargeGrid,Standard,8.26,24.8,99.12
20862,2024-12-16,Bengaluru,BLR-01,ChargeGrid,Fast,26.94,49.6,592.68
20863,2024-12-16,Bengaluru,BLR-01,ChargeGrid,Standard,8.33,79.1,99.96
20864,2024-12-16,Bengaluru,BLR-01,ChargeGrid,Fast,14.16,105.9,311.52
20865,2024-12-16,Bengaluru,BLR-01,VoltNow,Standard,15.02,55.1,180.24
20866,2024-12-16,Bengaluru,BLR-01,ChargeGrid,Standard,19.78,116.3,237.36
20867,2024-12-16,Bengaluru,BLR-02,ChargeGrid,Fast,29.86,72.3,656.92
20868,2024-12-16,Bengaluru,BLR-02,VoltNow,Fast,17.62,39.2,387.64
20869,2024-12-16,Bengaluru,BLR-02,ChargeGrid,Standard,7.96,98.4,95.52
20870,2024-12-16,Bengaluru,BLR-02,VoltNow,Standard,32.38,100.5,388.56
20871,2024-12-16,Bengaluru,BLR-02,ChargeGrid,Fast,14.73,118.6,324.06
20872,2024-12-16,Bengaluru,BLR-03,ChargeGrid,Fast,20.2,97.1,444.4
20873,2024-12-16,Bengaluru,BLR-03,VoltNow,Fast,12.73,105.4,280.06
20874,2024-12-16,Bengaluru,BLR-03,VoltNow,Fast,12.82,119.2,282.04
20875,2024-12-16,Bengaluru,BLR-03,ChargeGrid,Standard,16.44,57.9,197.28
20876,2024-12-16,Bengaluru,BLR-03,VoltNow,Standard,17.22,55.5,206.64
20877,2024-12-16,Bengaluru,BLR-03,VoltNow,Standard,9.78,21.7,117.36
20878,2024-12-16,Bengaluru,BLR-03,ChargeGrid,Fast,12.47,106.1,274.34
20879,2024-12-16,Bengaluru,BLR-03,ChargeGrid,Standard,23.76,103.1,285.12
20880,2024-12-16,Delhi,DEL-01,ChargeGrid,Fast,24.4,49.6,536.8
20881,2024-12-16,Delhi,DEL-01,VoltNow,Fast,17.02,74.5,374.44
20882,2024-12-16,Delhi,DEL-01,VoltNow,Standard,12.09,117.4,145.08
20883,2024-12-16,Delhi,DEL-01,ChargeGrid,Fast,8.46,50.2,186.12
20884,2024-12-16,Delhi,DEL-01,ChargeGrid,Fast,33.41,56.3,735.02
20885,2024-12-16,Delhi,DEL-01,ChargeGrid,Fast,7.38,65.8,162.36
20886,2024-12-16,Delhi,DEL-02,VoltNow,Standard,20.31,94.2,243.72
20887,2024-12-16,Delhi,DEL-02,ChargeGrid,Standard,21.3,62.3,255.6
20888,2024-12-16,Delhi,DEL-02,VoltNow,Fast,28.1,98.5,618.2
20889,2024-12-16,Delhi,DEL-02,VoltNow,Fast,10.32,100.4,227.04
20890,2024-12-16,Mumbai,MUM-01,VoltNow,Standard,20.99,21.3,251.88
20891,2024-12-16,Mumbai,MUM-01,ChargeGrid,Standard,25.89,96.3,310.68
20892,2024-12-16,Mumbai,MUM-01,VoltNow,Fast,12.93,35.8,284.46
20893,2024-12-16,Mumbai,MUM-02,ChargeGrid,Fast,31.42,51.4,691.24
20894,2024-12-16,Mumbai,MUM-02,VoltNow,Standard,25.15,75.1,301.8
20895,2024-12-16,Mumbai,MUM-02,VoltNow,Fast,21.74,49.8,478.28
20896,2024-12-16,Mumbai,MUM-02,ChargeGrid,Standard,28.46,53.5,341.52
20897,2024-12-16,Mumbai,MUM-02,ChargeGrid,Fast,27.3,58.1,600.6
20898,2024-12-16,Mumbai,MUM-03,VoltNow,Standard,23.72,90.8,284.64
20899,2024-12-16,Mumbai,MUM-03,ChargeGrid,Fast,32.29,48.4,710.38
20900,2024-12-16,Mumbai,MUM-03,ChargeGrid,Standard,11.3,105.6,135.6
20901,2024-12-16,Mumbai,MUM-03,VoltNow,Standard,21.1,93.3,253.2
20902,2024-12-16,Mumbai,MUM-03,ChargeGrid,Fast,10.58,79.5,232.76
20903,2024-12-16,Mumbai,MUM-03,ChargeGrid,Standard,27.83,80.3,333.96
20904,2024-12-16,Mumbai,MUM-03,VoltNow,Standard,26.91,56.1,322.92
20905,2024-12-16,Mumbai,MUM-03,ChargeGrid,Fast,21.5,110.0,473.0
20906,2024-12-16,Hyderabad,HYD-01,ChargeGrid,Fast,20.51,24.9,451.22
20907,2024-12-16,Hyderabad,HYD-01,ChargeGrid,Fast,33.51,68.8,737.22
20908,2024-12-16,Hyderabad,HYD-01,VoltNow,Fast,22.61,75.5,497.42
20909,2024-12-16,Hyderabad,HYD-01,VoltNow,Standard,21.82,112.5,261.84
20910,2024-12-16,Hyderabad,HYD-01,ChargeGrid,Fast,17.08,110.8,375.76
20911,2024-12-16,Hyderabad,HYD-01,ChargeGrid,Fast,17.11,96.4,376.42
20912,2024-12-16,Hyderabad,HYD-01,VoltNow,Standard,6.96,48.3,83.52
20913,2024-12-16,Hyderabad,HYD-02,ChargeGrid,Fast,21.63,98.6,475.86
20914,2024-12-16,Hyderabad,HYD-02,VoltNow,Standard,10.34,74.1,124.08
20915,2024-12-16,Hyderabad,HYD-02,ChargeGrid,Standard,27.11,48.4,325.32
20916,2024-12-16,Hyderabad,HYD-02,ChargeGrid,Fast,31.87,106.1,701.14
20917,2024-12-16,Hyderabad,HYD-02,VoltNow,Fast,18.42,38.8,405.24
20918,2024-12-17,Bengaluru,BLR-01,ChargeGrid,Standard,16.19,101.5,194.28
20919,2024-12-17,Bengaluru,BLR-01,VoltNow,Fast,33.65,101.4,740.3
20920,2024-12-17,Bengaluru,BLR-01,VoltNow,Fast,16.51,65.5,363.22
20921,2024-12-17,Bengaluru,BLR-02,ChargeGrid,Fast,26.42,82.7,581.24
20922,2024-12-17,Bengaluru,BLR-02,ChargeGrid,Fast,15.56,72.5,342.32
20923,2024-12-17,Bengaluru,BLR-02,ChargeGrid,Fast,9.52,56.8,209.44
20924,2024-12-17,Bengaluru,BLR-02,VoltNow,Fast,13.87,21.6,305.14
20925,2024-12-17,Bengaluru,BLR-02,VoltNow,Standard,15.1,86.6,181.2
20926,2024-12-17,Bengaluru,BLR-02,ChargeGrid,Standard,10.71,40.6,128.52
20927,2024-12-17,Bengaluru,BLR-02,ChargeGrid,Fast,27.58,47.8,606.76
20928,2024-12-17,Bengaluru,BLR-02,ChargeGrid,Fast,19.19,52.2,422.18
20929,2024-12-17,Bengaluru,BLR-03,VoltNow,Fast,32.1,51.0,706.2
20930,2024-12-17,Bengaluru,BLR-03,ChargeGrid,Fast,12.99,105.8,285.78
20931,2024-12-17,Bengaluru,BLR-03,VoltNow,Fast,32.47,87.2,714.34
20932,2024-12-17,Bengaluru,BLR-03,VoltNow,Standard,24.24,92.9,290.88
20933,2024-12-17,Delhi,DEL-01,VoltNow,Standard,14.08,103.8,168.96
20934,2024-12-17,Delhi,DEL-01,VoltNow,Fast,32.07,24.0,705.54
20935,2024-12-17,Delhi,DEL-01,VoltNow,Fast,15.56,28.8,342.32
20936,2024-12-17,Delhi,DEL-01,ChargeGrid,Fast,23.68,29.1,520.96
20937,2024-12-17,Delhi,DEL-01,VoltNow,Standard,16.32,85.8,195.84
20938,2024-12-17,Delhi,DEL-02,VoltNow,Standard,33.39,79.9,400.68
20939,2024-12-17,Delhi,DEL-02,VoltNow,Standard,31.01,109.8,372.12
20940,2024-12-17,Delhi,DEL-02,VoltNow,Fast,13.99,92.6,307.78
20941,2024-12-17,Mumbai,MUM-01,ChargeGrid,Fast,31.22,57.9,686.84
20942,2024-12-17,Mumbai,MUM-01,VoltNow,Fast,20.21,23.8,444.62
20943,2024-12-17,Mumbai,MUM-01,ChargeGrid,Standard,18.33,62.3,219.96
20944,2024-12-17,Mumbai,MUM-01,ChargeGrid,Fast,27.05,28.0,595.1
20945,2024-12-17,Mumbai,MUM-01,ChargeGrid,Fast,9.09,105.9,199.98
20946,2024-12-17,Mumbai,MUM-01,VoltNow,Fast,27.67,44.6,608.74
20947,2024-12-17,Mumbai,MUM-02,ChargeGrid,Standard,7.85,96.7,94.2
20948,2024-12-17,Mumbai,MUM-02,VoltNow,Fast,17.58,105.9,386.76
20949,2024-12-17,Mumbai,MUM-02,VoltNow,Fast,6.36,100.7,139.92
20950,2024-12-17,Mumbai,MUM-02,VoltNow,Standard,27.19,25.8,326.28
20951,2024-12-17,Mumbai,MUM-02,VoltNow,Standard,32.02,111.2,384.24
20952,2024-12-17,Mumbai,MUM-03,ChargeGrid,Fast,31.83,110.2,700.26
20953,2024-12-17,Mumbai,MUM-03,VoltNow,Fast,14.54,88.5,319.88
20954,2024-12-17,Mumbai,MUM-03,VoltNow,Standard,28.21,32.0,338.52
20955,2024-12-17,Mumbai,MUM-03,VoltNow,Fast,9.18,27.2,201.96
20956,2024-12-17,Hyderabad,HYD-01,VoltNow,Standard,34.12,91.0,409.44
20957,2024-12-17,Hyderabad,HYD-01,VoltNow,Standard,26.52,40.0,318.24
20958,2024-12-17,Hyderabad,HYD-01,ChargeGrid,Fast,16.81,74.2,369.82
20959,2024-12-17,Hyderabad,HYD-02,ChargeGrid,Fast,29.57,94.9,650.54
20960,2024-12-17,Hyderabad,HYD-02,VoltNow,Standard,18.47,48.2,221.64
20961,2024-12-17,Hyderabad,HYD-02,ChargeGrid,Standard,8.68,79.6,104.16
20962,2024-12-17,Hyderabad,HYD-02,VoltNow,Fast,24.42,50.2,537.24
20963,2024-12-17,Hyderabad,HYD-02,ChargeGrid,Standard,22.26,111.9,267.12
20964,2024-12-17,Hyderabad,HYD-02,VoltNow,Standard,26.61,25.0,319.32
20965,2024-12-17,Hyderabad,HYD-02,VoltNow,Fast,8.17,86.5,179.74
20966,2024-12-17,Hyderabad,HYD-02,VoltNow,Fast,11.32,116.8,249.04
20967,2024-12-17,Hyderabad,HYD-02,ChargeGrid,Standard,10.0,28.3,120.0
20968,2024-12-18,Bengaluru,BLR-01,VoltNow,Fast,18.61,60.6,409.42
20969,2024-12-18,Bengaluru,BLR-01,VoltNow,Fast,27.69,42.9,609.18
20970,2024-12-18,Bengaluru,BLR-01,VoltNow,Fast,16.58,117.1,364.76
20971,2024-12-18,Bengaluru,BLR-01,ChargeGrid,Standard,25.86,114.3,310.32
20972,2024-12-18,Bengaluru,BLR-01,ChargeGrid,Standard,34.45,40.0,413.4
20973,2024-12-18,Bengaluru,BLR-01,ChargeGrid,Fast,15.4,82.7,338.8
20974,2024-12-18,Bengaluru,BLR-01,VoltNow,Standard,6.39,56.2,76.68
20975,2024-12-18,Bengaluru,BLR-01,VoltNow,Fast,27.89,71.1,613.58
20976,2024-12-18,Bengaluru,BLR-01,ChargeGrid,Fast,31.18,69.7,685.96
20977,2024-12-18,Bengaluru,BLR-02,ChargeGrid,Fast,9.2,41.3,202.4
20978,2024-12-18,Bengaluru,BLR-02,ChargeGrid,Fast,30.98,69.4,681.56
20979,2024-12-18,Bengaluru,BLR-02,ChargeGrid,Fast,29.17,80.5,641.74
20980,2024-12-18,Bengaluru,BLR-03,ChargeGrid,Fast,11.9,90.5,261.8
20981,2024-12-18,Bengaluru,BLR-03,VoltNow,Fast,25.45,71.6,559.9
20982,2024-12-18,Bengaluru,BLR-03,ChargeGrid,Fast,30.49,94.9,670.78
20983,2024-12-18,Bengaluru,BLR-03,ChargeGrid,Standard,29.16,78.3,349.92
20984,2024-12-18,Bengaluru,BLR-03,ChargeGrid,Fast,9.59,103.8,210.98
20985,2024-12-18,Bengaluru,BLR-03,VoltNow,Fast,12.67,52.1,278.74
20986,2024-12-18,Bengaluru,BLR-03,VoltNow,Fast,12.45,58.9,273.9
20987,2024-12-18,Bengaluru,BLR-03,ChargeGrid,Fast,9.51,110.9,209.22
20988,2024-12-18,Bengaluru,BLR-03,VoltNow,Fast,9.51,69.6,209.22
20989,2024-12-18,Delhi,DEL-01,ChargeGrid,Fast,32.1,61.3,706.2
20990,2024-12-18,Delhi,DEL-01,ChargeGrid,Fast,21.61,72.4,475.42
20991,2024-12-18,Delhi,DEL-01,ChargeGrid,Fast,12.79,75.1,281.38
20992,2024-12-18,Delhi,DEL-02,ChargeGrid,Fast,8.63,110.9,189.86
20993,2024-12-18,Delhi,DEL-02,VoltNow,Standard,31.89,60.0,382.68
20994,2024-12-18,Delhi,DEL-02,VoltNow,Fast,31.16,73.3,685.52
20995,2024-12-18,Delhi,DEL-02,VoltNow,Standard,32.52,64.7,390.24
20996,2024-12-18,Delhi,DEL-02,VoltNow,Fast,10.93,93.1,240.46
20997,2024-12-18,Delhi,DEL-02,VoltNow,Standard,26.21,80.1,314.52
20998,2024-12-18,Delhi,DEL-02,ChargeGrid,Fast,11.96,54.7,263.12
20999,2024-12-18,Mumbai,MUM-01,VoltNow,Standard,10.59,53.7,127.08
21000,2024-12-18,Mumbai,MUM-01,ChargeGrid,Fast,22.59,31.2,496.98
21001,2024-12-18,Mumbai,MUM-01,ChargeGrid,Fast,27.45,53.9,603.9
21002,2024-12-18,Mumbai,MUM-02,ChargeGrid,Standard,20.48,65.1,245.76
21003,2024-12-18,Mumbai,MUM-02,ChargeGrid,Standard,20.91,26.6,250.92
21004,2024-12-18,Mumbai,MUM-02,VoltNow,Fast,10.74,21.0,236.28
21005,2024-12-18,Mumbai,MUM-02,ChargeGrid,Standard,34.41,69.7,412.92
21006,2024-12-18,Mumbai,MUM-03,ChargeGrid,Standard,28.44,101.1,341.28
21007,2024-12-18,Mumbai,MUM-03,ChargeGrid,Fast,31.35,67.3,689.7
21008,2024-12-18,Mumbai,MUM-03,ChargeGrid,Standard,11.91,22.4,142.92
21009,2024-12-18,Mumbai,MUM-03,VoltNow,Fast,28.55,75.7,628.1
21010,2024-12-18,Mumbai,MUM-03,VoltNow,Fast,21.29,107.7,468.38
21011,2024-12-18,Mumbai,MUM-03,VoltNow,Standard,25.4,89.4,304.8
21012,2024-12-18,Mumbai,MUM-03,VoltNow,Fast,10.73,30.7,236.06
21013,2024-12-18,Mumbai,MUM-03,ChargeGrid,Standard,32.24,108.0,386.88
21014,2024-12-18,Hyderabad,HYD-01,ChargeGrid,Standard,11.38,65.5,136.56
21015,2024-12-18,Hyderabad,HYD-01,VoltNow,Standard,27.42,90.0,329.04
21016,2024-12-18,Hyderabad,HYD-01,VoltNow,Standard,14.75,111.2,177.0
21017,2024-12-18,Hyderabad,HYD-01,VoltNow,Standard,25.71,75.7,308.52
21018,2024-12-18,Hyderabad,HYD-01,ChargeGrid,Standard,6.24,67.4,74.88
21019,2024-12-18,Hyderabad,HYD-01,VoltNow,Standard,17.97,41.7,215.64
21020,2024-12-18,Hyderabad,HYD-01,ChargeGrid,Fast,33.63,29.2,739.86
21021,2024-12-18,Hyderabad,HYD-01,ChargeGrid,Standard,17.03,113.1,204.36
21022,2024-12-18,Hyderabad,HYD-01,ChargeGrid,Fast,9.95,63.2,218.9
21023,2024-12-18,Hyderabad,HYD-02,ChargeGrid,Fast,12.2,66.2,268.4
21024,2024-12-18,Hyderabad,HYD-02,VoltNow,Fast,34.03,32.3,748.66
21025,2024-12-18,Hyderabad,HYD-02,ChargeGrid,Fast,14.36,93.8,315.92
21026,2024-12-18,Hyderabad,HYD-02,ChargeGrid,Fast,18.24,34.4,401.28
21027,2024-12-18,Hyderabad,HYD-02,VoltNow,Fast,34.05,44.8,749.1
21028,2024-12-18,Hyderabad,HYD-02,ChargeGrid,Standard,12.09,64.4,145.08
21029,2024-12-18,Hyderabad,HYD-02,ChargeGrid,Standard,11.12,90.4,133.44
21030,2024-12-18,Hyderabad,HYD-02,VoltNow,Standard,24.38,80.9,292.56
21031,2024-12-19,Bengaluru,BLR-01,VoltNow,Standard,16.9,56.0,202.8
21032,2024-12-19,Bengaluru,BLR-01,VoltNow,Standard,16.68,102.0,200.16
21033,2024-12-19,Bengaluru,BLR-01,ChargeGrid,Standard,11.92,47.7,143.04
21034,2024-12-19,Bengaluru,BLR-01,VoltNow,Fast,6.27,25.9,137.94
21035,2024-12-19,Bengaluru,BLR-01,VoltNow,Fast,16.03,40.3,352.66
21036,2024-12-19,Bengaluru,BLR-01,ChargeGrid,Standard,14.91,80.7,178.92
21037,2024-12-19,Bengaluru,BLR-02,VoltNow,Fast,15.92,48.1,350.24
21038,2024-12-19,Bengaluru,BLR-02,ChargeGrid,Standard,8.23,77.7,98.76
21039,2024-12-19,Bengaluru,BLR-02,ChargeGrid,Fast,10.29,114.9,226.38
21040,2024-12-19,Bengaluru,BLR-02,ChargeGrid,Standard,29.07,101.7,348.84
21041,2024-12-19,Bengaluru,BLR-02,VoltNow,Fast,21.4,83.3,470.8
21042,2024-12-19,Bengaluru,BLR-02,VoltNow,Fast,14.27,96.8,313.94
21043,2024-12-19,Bengaluru,BLR-02,VoltNow,Fast,17.27,40.7,379.94
21044,2024-12-19,Bengaluru,BLR-02,VoltNow,Fast,6.94,79.2,152.68
21045,2024-12-19,Bengaluru,BLR-03,VoltNow,Standard,12.81,36.7,153.72
21046,2024-12-19,Bengaluru,BLR-03,ChargeGrid,Standard,16.1,43.7,193.2
21047,2024-12-19,Bengaluru,BLR-03,ChargeGrid,Standard,9.02,35.2,108.24
21048,2024-12-19,Delhi,DEL-01,VoltNow,Fast,31.57,38.1,694.54
21049,2024-12-19,Delhi,DEL-01,VoltNow,Standard,7.6,112.2,91.2
21050,2024-12-19,Delhi,DEL-01,VoltNow,Standard,31.22,25.7,374.64
21051,2024-12-19,Delhi,DEL-01,ChargeGrid,Fast,13.35,100.1,293.7
21052,2024-12-19,Delhi,DEL-01,VoltNow,Standard,34.55,105.5,414.6
21053,2024-12-19,Delhi,DEL-01,ChargeGrid,Fast,21.29,73.5,468.38
21054,2024-12-19,Delhi,DEL-01,VoltNow,Fast,21.2,113.0,466.4
21055,2024-12-19,Delhi,DEL-01,VoltNow,Fast,23.58,87.3,518.76
21056,2024-12-19,Delhi,DEL-01,VoltNow,Standard,25.91,71.4,310.92
21057,2024-12-19,Delhi,DEL-02,VoltNow,Standard,8.79,74.1,105.48
21058,2024-12-19,Delhi,DEL-02,VoltNow,Fast,9.98,116.7,219.56
21059,2024-12-19,Delhi,DEL-02,VoltNow,Fast,9.56,98.0,210.32
21060,2024-12-19,Delhi,DEL-02,VoltNow,Fast,10.37,64.0,228.14
21061,2024-12-19,Delhi,DEL-02,ChargeGrid,Standard,34.13,29.5,409.56
21062,2024-12-19,Mumbai,MUM-01,ChargeGrid,Fast,11.49,110.0,252.78
21063,2024-12-19,Mumbai,MUM-01,VoltNow,Fast,22.37,55.9,492.14
21064,2024-12-19,Mumbai,MUM-01,VoltNow,Fast,20.11,88.5,442.42
21065,2024-12-19,Mumbai,MUM-01,VoltNow,Fast,13.87,75.4,305.14
21066,2024-12-19,Mumbai,MUM-01,ChargeGrid,Standard,12.05,113.7,144.6
21067,2024-12-19,Mumbai,MUM-01,VoltNow,Fast,19.14,109.7,421.08
21068,2024-12-19,Mumbai,MUM-01,VoltNow,Fast,17.25,104.3,379.5
21069,2024-12-19,Mumbai,MUM-01,ChargeGrid,Standard,33.22,48.9,398.64
21070,2024-12-19,Mumbai,MUM-02,ChargeGrid,Fast,15.63,21.2,343.86
21071,2024-12-19,Mumbai,MUM-02,ChargeGrid,Standard,7.74,35.9,92.88
21072,2024-12-19,Mumbai,MUM-02,ChargeGrid,Fast,8.82,81.3,194.04
21073,2024-12-19,Mumbai,MUM-02,ChargeGrid,Standard,15.92,69.5,191.04
21074,2024-12-19,Mumbai,MUM-02,VoltNow,Standard,32.62,107.9,391.44
21075,2024-12-19,Mumbai,MUM-02,ChargeGrid,Standard,33.52,109.0,402.24
21076,2024-12-19,Mumbai,MUM-02,VoltNow,Fast,31.64,69.9,696.08
21077,2024-12-19,Mumbai,MUM-02,ChargeGrid,Standard,33.44,89.8,401.28
21078,2024-12-19,Mumbai,MUM-03,VoltNow,Fast,28.49,40.5,626.78
21079,2024-12-19,Mumbai,MUM-03,VoltNow,Standard,27.49,111.5,329.88
21080,2024-12-19,Mumbai,MUM-03,ChargeGrid,Standard,27.32,97.7,327.84
21081,2024-12-19,Mumbai,MUM-03,ChargeGrid,Fast,23.89,40.4,525.58
21082,2024-12-19,Mumbai,MUM-03,ChargeGrid,Fast,27.78,102.4,611.16
21083,2024-12-19,Mumbai,MUM-03,ChargeGrid,Fast,15.46,113.3,340.12
21084,2024-12-19,Hyderabad,HYD-01,VoltNow,Fast,7.6,105.4,167.2
21085,2024-12-19,Hyderabad,HYD-01,ChargeGrid,Fast,22.72,37.0,499.84
21086,2024-12-19,Hyderabad,HYD-01,VoltNow,Fast,7.3,53.9,160.6
21087,2024-12-19,Hyderabad,HYD-01,VoltNow,Fast,16.74,42.1,368.28
21088,2024-12-19,Hyderabad,HYD-01,ChargeGrid,Fast,19.61,83.5,431.42
21089,2024-12-19,Hyderabad,HYD-01,VoltNow,Standard,15.66,85.7,187.92
21090,2024-12-19,Hyderabad,HYD-02,VoltNow,Fast,27.51,113.5,605.22
21091,2024-12-19,Hyderabad,HYD-02,VoltNow,Standard,12.26,77.4,147.12
21092,2024-12-19,Hyderabad,HYD-02,VoltNow,Fast,26.74,66.4,588.28
21093,2024-12-19,Hyderabad,HYD-02,ChargeGrid,Fast,24.93,44.2,548.46
21094,2024-12-19,Hyderabad,HYD-02,ChargeGrid,Fast,22.72,76.5,499.84
21095,2024-12-19,Hyderabad,HYD-02,ChargeGrid,Fast,19.62,21.3,431.64
21096,2024-12-19,Hyderabad,HYD-02,VoltNow,Standard,20.65,82.3,247.8
21097,2024-12-19,Hyderabad,HYD-02,ChargeGrid,Fast,19.23,49.3,423.06
21098,2024-12-20,Bengaluru,BLR-01,ChargeGrid,Standard,17.98,107.9,215.76
